Station,Quarter,DO,Temperature,pH,Salinity,NH3,PO4,BOD5,TSS,Coliform,Alkalinity,Transparency,H2S,COD,CN,As,Cd,Pb,Cu,Hg,Zn,Total_Cr,Alkalinity_source,Transparency_source
VM12,1990-04-01,5.1000000000000005,23.416666666666668,8.4,30.183333333333337,0.0165,0.03888888888888889,0.8888888888888888,5.138888888888889,1661.1111111111113,109.17350275289961,24.297199829194614,0.06,220.0,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,1990-07-01,4.766666666666667,26.883333333333336,8.350000000000001,29.900000000000002,0.009333333333333334,0.0175,1.0999999999999999,4.25,1583.3333333333333,151.55668071236607,55.52747782385643,0.019295372120806044,103.31052384297683,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,1990-10-01,4.972222222222222,23.150000000000002,7.922222222222222,30.95,0.008055555555555555,0.05938888888888889,1.0,6.472222222222222,1176.111111111111,70.24158331793387,20.575862784680236,0.017686823536327233,160.60879996780474,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,1991-01-01,6.849999999999999,17.650000000000002,7.95,32.06666666666667,0.008666666666666668,0.06816666666666667,1.0,10.75,1671.6666666666667,51.02475513540506,70.82479430854052,0.03868755731735813,93.63958651490147,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,1991-04-01,4.716666666666667,23.166666666666668,8.016666666666667,30.683333333333334,0.007666666666666666,0.04650000000000001,1.3833333333333335,7.166666666666667,1985.0,127.92105835144675,27.365952996794604,0.03189817648938564,17.29653691018456,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,1991-07-01,4.0,23.53333333333333,8.216666666666667,30.349999999999998,0.011333333333333334,0.04616666666666667,0.8666666666666667,6.833333333333333,1231.6666666666667,137.37212438746724,56.0802838459611,0.037558302130160134,47.896346719825424,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,1991-10-01,5.266666666666667,22.416666666666668,8.03888888888889,32.00555555555556,0.011777777777777778,0.06133333333333333,0.5777777777777778,21.277777777777775,943.3333333333334,94.71949342162426,29.901555675095533,0.05277241021902274,50.5483034267094,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,1992-01-01,5.866666666666667,15.199999999999998,7.966666666666666,31.633333333333336,0.008,0.052,1.0999999999999999,13.333333333333334,3133.3333333333335,99.74721310578407,43.22621085133314,0.030650693208572173,59.4672414660505,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,1992-04-01,5.0,22.633333333333336,7.966666666666666,30.166666666666668,0.007666666666666666,0.041666666666666664,1.0999999999999999,21.166666666666668,1266.6666666666667,93.39326873906855,52.712313536433946,0.018985724176020277,89.8159489829913,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,1992-07-01,3.6666666666666665,26.733333333333334,7.8999999999999995,28.166666666666668,0.008,0.05433333333333334,1.9333333333333333,13.333333333333334,7066.666666666667,89.6576166229448,52.623129971911816,0.06,97.09918660939019,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,1992-10-01,5.466666666666666,24.0,7.933333333333334,32.4,0.008333333333333333,0.074,1.3666666666666665,11.0,2000.0,144.272353721161,27.247578100564414,0.02608504379990978,17.373828386003048,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,1993-01-01,5.15,18.233333333333334,8.133333333333333,32.96666666666667,0.005333333333333333,0.051,0.4666666666666666,11.0,2033.3333333333333,78.68255295508264,24.87704296130672,0.025506719199067322,64.69566771635168,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,1993-04-01,4.566666666666666,21.933333333333334,7.966666666666666,32.166666666666664,0.0033333333333333335,0.06033333333333333,0.8333333333333334,4.5,4600.0,110.7066998498328,32.22375964795789,0.05589353183227945,56.41686469592386,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,1993-07-01,4.066666666666666,25.866666666666664,8.166666666666666,29.599999999999998,0.010666666666666666,0.06766666666666667,1.1666666666666667,3.0,19233.333333333332,88.31323413698016,21.46082614653555,0.03257756250809105,157.52293678386658,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,1993-10-01,4.6000000000000005,23.633333333333336,8.1,31.833333333333332,0.015,0.05333333333333334,0.6333333333333333,10.933333333333332,11700.0,69.06488584345746,35.857157417868756,0.03660180607185807,102.07772493243583,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,1994-01-01,5.166666666666667,17.900000000000002,7.966666666666666,31.600000000000005,0.007666666666666666,0.05266666666666667,0.6666666666666666,9.5,9100.0,150.45623611613698,25.182369512973168,0.044621505829455003,66.64015759174589,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,1994-04-01,4.166666666666667,24.8,8.033333333333333,31.166666666666668,0.010333333333333333,0.041666666666666664,0.7666666666666666,3.6,8866.666666666666,101.80611722392614,47.49991393530399,0.055486753163557896,83.34798661568927,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,1994-07-01,5.066666666666666,26.5,8.033333333333333,28.5,0.006999999999999999,0.043000000000000003,0.7000000000000001,5.933333333333334,20333.333333333332,126.59540281472648,27.377357127354742,0.03318618115108441,29.140743909625265,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,1994-10-01,3.9,24.46666666666667,8.033333333333333,31.900000000000002,0.018,0.07866666666666666,0.5666666666666667,14.933333333333332,4200.0,67.21734420696464,20.0,0.06,106.03228515347342,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,1995-01-01,5.366666666666667,17.0,7.900000000000001,32.1,0.006000000000000001,0.06133333333333333,0.8333333333333334,24.666666666666668,5000.0,94.03211911852334,52.81577311163328,0.017259502585940063,59.29076697771487,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,1995-04-01,4.8999999999999995,24.266666666666666,7.8999999999999995,29.366666666666664,0.008,0.04566666666666667,0.7333333333333334,8.366666666666667,11066.666666666666,146.4630758243252,35.19516593117596,0.0493378907514859,47.27311189484141,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,1995-07-01,4.6000000000000005,25.933333333333334,7.933333333333334,29.2,0.007333333333333333,0.04466666666666667,0.6,6.3999999999999995,17333.333333333332,200.0,33.43124995316238,0.027620703534841116,151.84002688301985,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,1995-10-01,4.633333333333333,22.866666666666664,8.0,32.86666666666667,0.012666666666666666,0.065,1.3,7.733333333333333,125166.66666666667,50.832437746339096,47.68531095591581,0.06,85.66715121974053,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,1996-01-01,4.766666666666667,18.766666666666666,7.866666666666667,33.9,0.006333333333333333,0.050333333333333334,0.5666666666666667,7.2,3633.3333333333335,112.96122716487008,44.27149816985061,0.039433500286533925,51.111677233879725,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,1996-04-01,5.433333333333334,23.366666666666664,7.933333333333334,31.400000000000002,0.006999999999999999,0.044333333333333336,0.9,6.466666666666666,11666.666666666666,134.4298209350225,25.682102734149904,0.029341569320395968,52.85666254540184,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,1996-07-01,4.633333333333334,26.2,7.8,29.2,0.006666666666666667,0.037333333333333336,0.8333333333333334,6.366666666666666,63000.0,98.43649463662507,28.49793760370469,0.04763304030483418,90.1295866858539,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,1996-10-01,4.333333333333333,23.866666666666664,7.833333333333333,32.266666666666666,0.009,0.059666666666666666,1.0333333333333334,9.9,12066.666666666666,149.73326954479433,22.845299818597805,0.051784017198576573,86.35737533616468,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,1997-01-01,5.3999999999999995,18.099999999999998,8.0,31.633333333333336,0.007333333333333333,0.05333333333333334,0.7666666666666666,11.1,9800.0,89.66435652688904,20.31916894857042,0.04727248692964916,74.90223862669788,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,1997-04-01,4.3,23.900000000000002,7.7,29.633333333333336,0.005,0.04800000000000001,0.7666666666666666,11.0,45000.0,125.38466810758244,40.151797179592435,0.025779635727967314,38.021583536014305,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,1997-07-01,4.7,26.03333333333333,7.833333333333333,28.366666666666664,0.006000000000000001,0.03833333333333334,1.2,5.066666666666666,91333.33333333333,101.7274833425574,37.7325505645161,0.03142241648501237,41.24355214555747,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,1997-10-01,4.8,24.233333333333334,7.933333333333333,30.933333333333334,0.009333333333333334,0.04033333333333333,0.4666666666666666,8.5,20000.0,162.68008790341705,42.666777586789614,0.03739787619045139,48.834025414958624,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,1998-01-01,6.0,18.066666666666666,7.966666666666666,32.199999999999996,0.008666666666666668,0.055333333333333325,0.9,8.133333333333333,34866.666666666664,96.3272423937538,50.756261244337715,0.03689680542510975,66.1628722247808,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,1998-04-01,6.033333333333334,26.53333333333333,7.733333333333333,27.53333333333333,0.009666666666666667,0.038,1.1333333333333335,5.833333333333333,36333.333333333336,107.68441712997195,42.86131573098307,0.04915850469004126,72.04413485322922,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,1998-07-01,4.3999999999999995,26.233333333333334,7.866666666666667,28.7,0.006666666666666667,0.035333333333333335,1.2666666666666666,5.7,17833.333333333332,153.09911631240044,44.15186040318756,0.018033244519178555,67.492463233588,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,1998-10-01,4.533333333333333,24.166666666666668,7.966666666666666,31.133333333333336,0.012666666666666666,0.04666666666666667,0.5333333333333333,12.200000000000001,17500.0,84.01864693174977,20.0,0.042282075565943184,69.21137802340051,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,1999-01-01,5.8999999999999995,19.033333333333335,8.0,31.7,0.008666666666666666,0.05266666666666667,1.2333333333333334,10.266666666666667,12333.333333333334,122.40625198672502,29.887389380829156,0.03371372476483623,207.40742153966676,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,1999-04-01,5.333333333333333,24.7,7.966666666666666,30.166666666666668,0.006999999999999999,0.044333333333333336,0.8333333333333334,10.366666666666665,37366.666666666664,56.21129797096894,45.66559060526995,0.027630994362833408,117.57630741718177,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,1999-07-01,4.3,25.8,8.0,29.766666666666666,0.004666666666666666,0.04699999999999999,0.9666666666666668,8.833333333333334,47000.0,81.92232894798238,22.42833692706045,0.028610267699956112,141.6726643716979,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,1999-10-01,5.0,23.633333333333336,7.766666666666667,31.133333333333336,0.007,0.050666666666666665,0.6666666666666666,13.433333333333332,29333.333333333332,133.37459465617812,34.135546789600156,0.03464907573038271,95.13959131331268,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2000-01-01,6.266666666666667,17.2,7.766666666666667,30.933333333333334,0.0030000000000000005,0.03833333333333333,1.5,5.866666666666667,6366.666666666667,85.32558716623187,39.368078619635746,0.010143704536642107,76.69384594633526,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2000-04-01,4.7,24.066666666666666,7.933333333333334,30.0,0.007333333333333333,0.042,0.9333333333333332,5.466666666666666,40333.333333333336,100.93994738616729,38.37533873966652,0.02904102003314278,92.33996442223346,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2000-07-01,4.8,26.53333333333333,7.966666666666666,29.433333333333334,0.006666666666666667,0.03933333333333333,0.8333333333333334,4.633333333333334,21200.0,137.25802407167782,37.43949369681123,0.02725952425692396,83.44611506155023,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2000-10-01,4.533333333333334,23.933333333333334,7.7,32.0,0.004333333333333334,0.046000000000000006,0.9666666666666668,10.066666666666666,8800.0,99.72848505985743,40.42471951951428,0.04543806345407495,114.93744395324907,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2001-01-01,6.033333333333334,17.766666666666666,8.166666666666666,31.599999999999998,0.009666666666666665,0.044333333333333336,0.7999999999999999,9.166666666666666,7666.666666666667,148.79947256257253,35.16439012388818,0.027963467106516607,43.10645454593062,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2001-04-01,4.8999999999999995,24.366666666666664,8.200000000000001,30.099999999999998,0.012666666666666666,0.033,0.7666666666666666,6.933333333333334,26666.666666666668,127.54819756201225,20.32949400533867,0.03464183537379092,109.79455108661163,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2001-07-01,4.066666666666666,26.900000000000002,8.066666666666666,27.233333333333334,0.007666666666666666,0.024333333333333332,0.6166666666666667,4.066666666666667,120166.66666666667,135.2489089173576,39.20424881668134,0.06,80.79234878815944,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2001-10-01,3.9,25.2,7.933333333333334,31.333333333333332,0.009333333333333332,0.029666666666666664,0.4666666666666666,26.333333333333332,12000.0,163.4337959558486,36.404993219757806,0.05371954661389231,27.278589560009966,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2002-01-01,6.733333333333333,18.066666666666666,7.8999999999999995,32.266666666666666,0.0036666666666666666,0.019,0.5666666666666667,24.0,9766.666666666666,131.1938071914923,20.419014614002318,0.05195491329534824,77.25772630325383,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2002-04-01,5.633333333333333,25.233333333333334,8.0,31.266666666666666,0.009666666666666665,0.02666666666666667,0.7333333333333334,9.333333333333334,20166.666666666668,173.85965516642705,52.444166895176615,0.03124221644329197,35.93027337033174,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2002-07-01,3.9,24.733333333333334,7.966666666666666,30.400000000000002,0.0036666666666666666,0.012000000000000002,0.8666666666666667,21.333333333333332,9266.666666666666,151.8941799063238,39.55717142713576,0.04560730256627927,54.913063972709296,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2002-10-01,5.6000000000000005,24.133333333333336,8.0,32.199999999999996,0.007666666666666666,0.028333333333333335,0.7999999999999999,18.0,15700.0,101.67916495579402,20.896943587217088,0.03440660186094112,67.52143730321266,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2003-01-01,6.033333333333334,18.5,8.0,32.699999999999996,0.006999999999999999,0.03,1.0333333333333332,14.9,31266.666666666668,165.2601826257445,25.21237073956484,0.03488167053242183,32.17191838280415,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2003-04-01,5.033333333333333,24.96666666666667,8.0,28.633333333333336,0.008,0.035333333333333335,0.7666666666666666,6.633333333333333,33333.333333333336,129.23531073160308,27.432725835507046,0.04345380006795526,71.5532801703934,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2003-07-01,4.366666666666666,26.599999999999998,8.1,29.733333333333334,0.006666666666666667,0.030333333333333334,0.7000000000000001,6.8999999999999995,25166.666666666668,106.18621019688239,27.42622058324845,0.030160739777137298,76.52805781316357,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2003-10-01,5.166666666666667,24.599999999999998,8.1,32.833333333333336,0.010333333333333333,0.034666666666666665,0.7666666666666666,13.333333333333334,10600.0,129.74349933623088,36.50591031007432,0.06,111.64124410301527,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2004-01-01,6.8,18.099999999999998,8.066666666666666,33.5,0.006333333333333333,0.029666666666666664,0.9,9.466666666666667,4933.333333333333,158.9314388536592,23.909736400194916,0.03533968453222247,57.42208912981099,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2004-04-01,6.566666666666666,26.266666666666666,8.033333333333333,30.333333333333332,0.010666666666666666,0.031,0.6666666666666666,9.133333333333333,13200.0,135.92657829847775,48.22474021152906,0.04687066595504826,85.70929267813754,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2004-07-01,4.233333333333333,25.833333333333332,7.933333333333334,28.666666666666668,0.006333333333333333,0.031,1.0333333333333334,7.033333333333334,7333.333333333333,183.78374913929892,46.91907030262043,0.06,69.93197528967212,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2004-10-01,5.066666666666666,24.566666666666666,8.0,32.56666666666666,0.007333333333333333,0.03666666666666667,0.4333333333333333,9.166666666666666,3466.6666666666665,158.02856952645877,40.70064224755494,0.054451355780535664,58.554098938877885,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2005-01-01,6.333333333333333,16.766666666666666,8.133333333333333,32.333333333333336,0.007,0.033666666666666664,0.5333333333333333,3.733333333333333,12766.666666666666,138.31060116907568,33.60004364965703,0.022466552119572842,29.405522230405918,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2005-04-01,5.266666666666667,23.633333333333336,8.133333333333333,29.099999999999998,0.011666666666666667,0.030333333333333334,0.7333333333333334,5.2,19833.333333333332,84.08761710405949,45.25444588496988,0.044012355000178055,69.31212334706923,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2005-07-01,4.8999999999999995,26.400000000000002,8.0,29.0,0.008666666666666666,0.028,0.7333333333333334,4.466666666666666,18733.333333333332,113.70936200964577,30.198244764580394,0.05099239972736911,110.99463575037576,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2005-10-01,5.333333333333333,25.633333333333336,7.833333333333333,32.43333333333334,0.006666666666666667,0.043000000000000003,0.6666666666666666,9.633333333333333,17533.333333333332,122.5082448912798,26.004012530184085,0.051759128471435024,44.09982283854536,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2006-01-01,6.866666666666667,18.03333333333333,7.966666666666666,32.4,0.005333333333333333,0.034333333333333334,0.6666666666666666,7.666666666666667,8266.666666666666,144.38210254262114,49.231440908345775,0.025009625440125118,65.38016181503893,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2006-04-01,5.2,24.7,8.033333333333333,30.266666666666666,0.009333333333333332,0.03133333333333333,0.5,11.466666666666667,10633.333333333334,142.30665644452674,36.805210084017226,0.02951096503957519,70.8972730205487,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2006-07-01,4.633333333333334,26.866666666666664,8.033333333333333,28.0,0.005999999999999999,0.025333333333333333,0.7166666666666668,7.233333333333333,7100.0,125.93391435764002,26.356888438867735,0.053723574818194085,135.1441987779882,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2006-10-01,5.466666666666666,25.566666666666666,7.833333333333333,32.300000000000004,0.005333333333333333,0.032,0.5,15.700000000000001,6400.0,124.21224703820099,28.803958919401865,0.028410945212437852,74.93037155965435,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2007-01-01,6.633333333333333,18.866666666666667,7.966666666666666,32.96666666666667,0.005666666666666667,0.036,1.1666666666666667,7.066666666666667,18700.0,145.21599132766244,25.90071656019691,0.03359513145526813,86.35338946199926,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2007-04-01,4.666666666666667,23.7,8.0,31.2,0.008666666666666666,0.033666666666666664,0.5666666666666667,6.6000000000000005,7233.333333333333,89.9494821029505,64.96984347084499,0.06,73.34975571014351,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2007-07-01,4.433333333333334,26.5,8.166666666666666,30.166666666666668,0.009666666666666667,0.030666666666666665,1.0,11.733333333333334,7133.333333333333,179.34305367374498,33.15337534826479,0.03680938483586027,56.217708001522084,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2007-10-01,5.033333333333333,23.96666666666667,7.966666666666666,32.1,0.007666666666666666,0.04633333333333334,0.5333333333333333,13.366666666666667,8833.333333333334,48.3491590192785,34.89611180106507,0.02877379799956599,39.489678949374664,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2008-01-01,6.8999999999999995,16.5,8.066666666666666,31.566666666666666,0.005333333333333333,0.041,1.0333333333333334,10.133333333333333,10066.666666666666,170.93933187602101,42.107062771356446,0.027241706695448457,63.00476424239729,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2008-04-01,5.333333333333333,23.53333333333333,8.033333333333333,31.63333333333333,0.009333333333333334,0.028999999999999998,0.6,16.0,11933.333333333334,118.41850650511932,22.078532651747665,0.042257424803553253,91.50079103657384,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2008-07-01,4.133333333333333,26.5,8.0,27.633333333333336,0.006666666666666665,0.033666666666666664,0.5666666666666667,5.533333333333334,17000.0,155.09029349950578,47.719541551847605,0.023092604733963327,78.86140955231667,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2008-10-01,5.7,24.46666666666667,8.066666666666666,31.866666666666664,0.005333333333333333,0.02666666666666667,0.2833333333333333,12.333333333333334,4800.0,132.73441520024144,27.035120134994784,0.03423929545114517,166.29017614160534,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2009-01-01,5.833333333333333,18.5,8.033333333333333,32.93333333333333,0.007666666666666666,0.034333333333333334,0.5666666666666667,12.5,9800.0,132.11120438187805,60.93831466497376,0.04226526140321324,123.99219500791409,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2009-04-01,5.033333333333334,23.433333333333334,7.833333333333333,31.03333333333333,0.004333333333333334,0.023000000000000003,0.7333333333333333,7.8,2566.6666666666665,139.39890666092825,29.830913619404612,0.05999959474602675,145.81035591661043,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2009-07-01,3.9,27.766666666666666,7.966666666666666,28.666666666666668,0.009666666666666665,0.033,0.7999999999999999,25.46666666666667,12633.333333333334,148.31690011807225,46.79155385491306,0.04771443780563775,24.100868198741907,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2009-10-01,5.366666666666667,24.3,7.8999999999999995,32.46666666666667,0.005333333333333333,0.03266666666666667,0.9,18.333333333333332,11966.666666666666,108.4909210694466,20.0,0.028906751449831642,175.67467354923292,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2010-01-01,6.633333333333333,18.766666666666666,7.8,31.900000000000002,0.004333333333333334,0.03333333333333333,0.8666666666666667,5.1000000000000005,5243.333333333333,156.21796956841825,22.37662283612637,0.0574287289589027,85.34879897942244,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2010-04-01,6.066666666666666,22.833333333333332,7.7,32.1,0.0033333333333333335,0.026,0.6666666666666666,6.3,3673.3333333333335,82.04352817474258,30.02098287296579,0.033597337447481064,92.28752768133586,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2010-07-01,4.066666666666666,26.099999999999998,7.966666666666666,29.333333333333332,0.0026666666666666666,0.013,0.8333333333333334,9.700000000000001,2146.6666666666665,119.81342993358564,20.0,0.023923448547262065,120.64049895045876,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2010-10-01,5.533333333333334,23.900000000000002,7.966666666666666,31.733333333333334,0.008,0.03,0.6333333333333333,18.966666666666665,4170.0,149.2589473495297,40.45130054757867,0.03518732488388144,74.56897378007487,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2011-01-01,6.3999999999999995,16.533333333333335,7.766666666666667,32.300000000000004,0.0033333333333333335,0.031,0.9333333333333332,28.833333333333332,330.0,154.82561528655611,36.74899970542995,0.06,40.90657053293609,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2011-04-01,5.166666666666667,24.8,7.866666666666667,31.53333333333333,0.006333333333333333,0.016333333333333335,0.9,12.200000000000001,296.6666666666667,136.12760968914904,23.794627891538937,0.03976668698357606,163.379252098327,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2011-07-01,3.9333333333333336,25.833333333333332,7.8999999999999995,30.666666666666668,0.004666666666666667,0.024333333333333335,0.9333333333333332,14.700000000000001,1196.6666666666667,106.23126467154925,32.93243316534015,0.037623670545724956,48.30223664478703,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2011-10-01,5.2,25.2,7.766666666666667,32.233333333333334,0.004333333333333334,0.03766666666666667,0.5333333333333333,18.0,1780.0,151.38477224290463,43.32104473983978,0.06,42.85641924969726,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2012-01-01,7.466666666666666,16.099999999999998,7.900000000000001,31.266666666666666,0.0036666666666666666,0.03666666666666666,0.7333333333333334,6.033333333333334,406.6666666666667,96.57218163084363,20.0,0.02228445635387357,64.7889132401147,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2012-04-01,6.766666666666667,24.333333333333332,7.566666666666666,28.933333333333334,0.0036666666666666666,0.028,0.39999999999999997,9.0,906.6666666666666,181.29931758121188,21.654802606267957,0.023494352003109398,59.60251886414048,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2012-07-01,4.533333333333334,27.566666666666666,7.666666666666667,27.900000000000002,0.005333333333333333,0.03133333333333333,0.3,5.566666666666666,1300.0,117.03651858751175,29.6086853019636,0.020841952942342097,73.85426494942965,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2012-10-01,5.266666666666667,24.96666666666667,7.7,32.0,0.0036666666666666666,0.03833333333333334,0.16666666666666666,10.933333333333332,3700.0,66.11310070279139,33.370994790558896,0.0428739171640522,69.82453457375392,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2013-01-01,6.733333333333333,18.333333333333332,7.866666666666667,31.866666666666664,0.005,0.03,0.6,6.1000000000000005,5333.333333333333,78.18607861942068,32.46746647096463,0.0397847664172219,154.61240498476562,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2013-04-01,5.066666666666666,23.433333333333334,7.933333333333334,30.633333333333336,0.006000000000000001,0.024666666666666667,0.9,3.3000000000000003,1453.3333333333333,121.52752729078556,44.53377731497061,0.06,94.88137522244241,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2013-07-01,4.166666666666667,26.866666666666664,8.1,27.03333333333333,0.009333333333333334,0.036333333333333336,1.2333333333333334,3.4,6200.0,124.89388449641186,38.81741904330201,0.04091137325599438,45.98023643629033,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2013-10-01,5.433333333333334,23.3,8.0,31.96666666666667,0.005333333333333333,0.035666666666666666,1.0333333333333332,16.333333333333332,853.3333333333334,188.93798397328834,41.76337245660552,0.03234597224412471,49.58670025963958,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2014-01-01,6.933333333333334,16.96666666666667,7.933333333333334,32.833333333333336,0.006333333333333333,0.035,0.9333333333333332,4.0,23016.666666666668,83.65252318350207,20.830675749523653,0.03747755939180122,59.530943952236605,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2014-04-01,5.133333333333333,23.46666666666667,7.933333333333334,29.96666666666667,0.007666666666666666,0.029666666666666664,0.5666666666666667,5.6000000000000005,4333.333333333333,121.38117697563757,34.74581173838544,0.03908691762231237,59.66165071299522,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2014-07-01,3.9333333333333336,27.2,7.733333333333333,29.8,0.0033333333333333335,0.031,0.6666666666666666,4.8,1581.6666666666667,82.92025075212803,29.885822450531364,0.020423489668151936,55.528184726155324,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
VM12,2014-10-01,5.633333333333333,25.633333333333336,7.833333333333333,32.300000000000004,0.004666666666666667,0.02,0.5,3.8666666666666667,1723.3333333333333,102.75708013753088,53.90365054731634,0.06,40.20703137178815,,,,,,,,,synthetic_truncated_normal,synthetic_lognormal
