"Water Control Zone","Station","Dates","Sample No","Depth","Volatile Suspended Solids (mg/L)","Unionised Ammonia (mg/L)","Turbidity (NTU)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Inorganic Nitrogen (mg/L)","Temperature (°C)","Suspended Solids (mg/L)","Silica (mg/L)","Secchi Disc Depth (M)","Salinity (psu)","Phaeo-pigments (μg/L)","pH","Orthophosphate Phosphorus (mg/L)","Nitrite Nitrogen (mg/L)","Nitrate Nitrogen (mg/L)","Faecal Coliforms (cfu/100mL)","E. coli (cfu/100mL)","Dissolved Oxygen (mg/L)","Dissolved Oxygen (%saturation)","Chlorophyll-a (μg/L)","Ammonia Nitrogen (mg/L)","5-day Biochemical Oxygen Demand (mg/L)"
"Eastern Buffer","EM1","2023-07-03","1","Surface Water","2.3","0.004","3.4","0.05","0.78","0.44","0.44","26.5","5.3","1.4","2.1","28.9","1.6","7.9","0.01","0.054","0.29","1200","360","7.6","111","5.4","0.1","0.7"
"Eastern Buffer","EM1","2023-07-03","1","Middle Water","1","0.002","5.8","0.05","1.14","0.92","0.28","24.3","5.4","1.2","2.1","32.5","1.5","7.8","0.014","0.041","0.18","320","220","12.7","183","2.1","0.06","0.3"
"Eastern Buffer","EM1","2023-07-03","1","Bottom Water","1.4","0.001","6.3","0.05","1.06","0.88","0.22","23.5","7.8","1","2.1","34.1","1.1","7.8","0.013","0.036","0.14","270","120","3.5","50","1.3","0.043","0.2"
"Eastern Buffer","EM1","2023-08-11","1","Surface Water","1.9","0.004","14.7","0.06","0.53","0.28","0.33","27.2","4.5","0.48","2.9","30.5","5.4","8","0.009","0.056","0.19","1100","820","6.3","94","18","0.088","1.7"
"Eastern Buffer","EM1","2023-08-11","1","Middle Water","1","<0.001","13.9","0.05","0.24","0.1","0.16","23.4","5","1.4","2.9","33.8","1.7","7.9","0.018","0.027","0.11","590","240","4","57","1.3","0.027","0.4"
"Eastern Buffer","EM1","2023-08-11","1","Bottom Water","1.9","<0.001","12.5","0.05","0.23","0.09","0.15","23.2","9.6","1.3","2.9","34","1.2","7.9","0.017","0.025","0.11","900","300","3.9","56","1.4","0.017","0.3"
"Eastern Buffer","EM1","2023-09-15","1","Surface Water","1","0.002","3.8","0.08","0.31","0.2","0.17","26.7","4.8","1.3","2.6","31.6","<0.2","7.9","0.016","0.031","0.074","4000","1200","6.4","95","1.2","0.063","0.3"
"Eastern Buffer","EM1","2023-09-15","1","Middle Water","1","0.002","4.4","0.08","0.32","0.23","0.13","26.4","6.6","1.2","2.6","32.1","0.4","7.9","0.012","0.025","0.067","1700","760","8.9","132","0.6","0.04","0.3"
"Eastern Buffer","EM1","2023-09-15","1","Bottom Water","1.7","<0.001","4.3","0.07","0.21","0.14","0.08","26.3","8","0.92","2.6","32.4","<0.2","7.9","0.007","0.022","0.051","550","240","4.9","73","0.4","0.008","0.3"
"Eastern Buffer","EM1","2023-10-04","1","Surface Water","2.7","0.003","3.8","0.06","0.27","0.21","0.13","29.5","10","0.62","2","32","<0.2","7.9","0.007","0.007","0.052","53","8","5.6","88","0.5","0.066","<0.1"
"Eastern Buffer","EM1","2023-10-04","1","Middle Water","2.8","0.003","3.8","0.06","0.23","0.18","0.11","29.5","9.1","0.58","2","32.1","0.5","7.9","0.009","0.006","0.045","60","20","5.8","90","0.8","0.061","<0.1"
"Eastern Buffer","EM1","2023-10-04","1","Bottom Water","2.8","<0.001","4.3","0.05","0.11","0.1","0.03","29.3","9.9","0.52","2","32.5","<0.2","7.9","<0.002","<0.002","0.008","31","16","5.7","89","1.1","0.017","<0.1"
"Eastern Buffer","EM1","2023-11-10","1","Surface Water","<0.5","0.002","3.6","0.04","0.35","0.27","0.13","26.1","2.6","0.31","2.4","30.7","0.8","7.9","0.01","0.009","0.073","270","100","6.7","99","1.3","0.047","0.3"
"Eastern Buffer","EM1","2023-11-10","1","Middle Water","<0.5","0.001","3.4","0.04","0.29","0.22","0.11","26","2.5","0.24","2.4","32.5","0.4","7.9","0.007","0.007","0.062","350","200","5.4","81","0.7","0.037","0.5"
"Eastern Buffer","EM1","2023-11-10","1","Bottom Water","<0.5","0.001","3.3","0.04","0.35","0.29","0.1","26","2.4","0.24","2.4","32.5","<0.2","7.9","0.006","0.006","0.056","380","200","4.6","68","0.9","0.042","0.4"
"Eastern Buffer","EM1","2023-12-14","1","Surface Water","1.9","0.003","2.8","0.06","0.22","0.14","0.12","23.2","3","0.23","3.1","33","1.8","8.2","<0.002","0.025","0.053","53","28","7","99","6.7","0.043","1.2"
"Eastern Buffer","EM1","2023-12-14","1","Middle Water","1.1","0.002","3.1","0.06","0.22","0.13","0.13","23.2","1.9","0.26","3.1","33","4","8.2","0.018","0.024","0.062","71","47","5.7","81","6.7","0.04","1"
"Eastern Buffer","EM1","2023-12-14","1","Bottom Water","2.5","0.001","4.2","0.06","0.16","0.12","0.06","23.2","5.8","0.27","3.1","33.2","2.5","8.2","0.009","0.005","0.039","65","43","5.9","83","5","0.018","0.8"
"Eastern Buffer","EM1","2024-01-15","1","Surface Water","1.2","0.001","7.2","0.03","0.19","0.14","0.1","20.3","8.6","0.15","3.1","33.3","0.6","7.8","0.002","0.005","0.041","240","130","8","108","5.7","0.051","0.6"
"Eastern Buffer","EM1","2024-01-15","1","Middle Water","1.2","<0.001","2.8","0.04","0.2","0.16","0.08","20.1","7.2","0.14","3.1","33.4","1.3","7.8","<0.002","0.004","0.036","67","43","6.2","84","5.2","0.041","0.9"
"Eastern Buffer","EM1","2024-01-15","1","Bottom Water","0.8","<0.001","3.2","0.04","0.23","0.2","0.05","20","2.8","0.17","3.1","33.5","2.2","7.8","0.003","0.002","0.026","22","11","6.5","86","5.3","0.026","0.6"
"Eastern Buffer","EM1","2024-02-03","1","Surface Water","0.5","<0.001","0.3","0.03","0.24","0.2","0.07","19.1","1.6","0.4","5","34","<0.2","8","0.008","0.003","0.038","1","<1","5.9","78","1.4","0.025","0.5"
"Eastern Buffer","EM1","2024-02-03","1","Middle Water","0.6","<0.001","0.3","0.04","0.22","0.2","0.04","19.1","2.4","0.37","5","34","<0.2","8","<0.002","<0.002","0.013","1","1","7.1","93","1","0.024","0.4"
"Eastern Buffer","EM1","2024-02-03","1","Bottom Water","<0.5","<0.001","0.5","0.03","0.18","0.17","0.04","19.1","1.9","0.36","5","34.1","<0.2","8","<0.002","0.004","0.009","1","<1","7","93","1.2","0.023","0.4"
"Eastern Buffer","EM1","2024-03-06","1","Surface Water","<0.5","<0.001","2.6","0.05","0.3","0.22","0.15","20.2","0.5","0.54","3.1","34.1","<0.2","7.6","0.011","0.007","0.07","48","9","6.7","90","0.7","0.071","1.8"
"Eastern Buffer","EM1","2024-03-06","1","Middle Water","<0.5","<0.001","2.5","0.05","0.51","0.45","0.13","19.9","<0.5","0.46","3.1","34.1","<0.2","7.6","0.005","0.006","0.055","220","140","6.9","93","0.6","0.071","1.9"
"Eastern Buffer","EM1","2024-03-06","1","Bottom Water","<0.5","<0.001","2.5","0.04","0.18","0.14","0.08","19.7","3.6","0.37","3.1","34.3","0.6","7.7","<0.002","0.002","0.034","170","130","7","94","0.9","0.048","0.3"
"Eastern Buffer","EM1","2024-04-11","1","Surface Water","0.8","<0.001","2.6","0.06","0.25","0.19","0.1","23.6","2","0.26","2.9","33.6","<0.2","7.6","0.005","<0.002","0.058","14","6","7","100","1.8","0.043","0.4"
"Eastern Buffer","EM1","2024-04-11","1","Middle Water","0.8","<0.001","2.5","0.05","0.19","0.13","0.1","23.6","1.6","0.26","2.9","33.6","<0.2","7.6","0.004","<0.002","0.058","31","10","5.3","75","2.1","0.039","0.3"
"Eastern Buffer","EM1","2024-04-11","1","Bottom Water","1.2","<0.001","3","0.05","0.1","0.08","0.04","23.5","2.6","0.26","2.9","33.9","<0.2","7.6","<0.002","<0.002","0.02","14","7","5.4","77","0.5","0.015","0.4"
"Eastern Buffer","EM1","2024-05-17","1","Surface Water","0.6","<0.001","0.7","0.07","0.14","0.13","0.01","25.8","2.6","0.09","3.6","31.7","<0.2","8.2","0.004","<0.002","0.004","6","<1","5.7","84","1.9","<0.005","1.2"
"Eastern Buffer","EM1","2024-05-17","1","Middle Water","0.8","<0.001","0.6","0.07","0.24","0.23","0.02","25.7","3.5","0.09","3.6","31.8","<0.2","8.2","<0.002","<0.002","0.009","3","<1","6","88","2.2","0.007","<0.1"
"Eastern Buffer","EM1","2024-05-17","1","Bottom Water","1.9","<0.001","0.6","0.08","0.18","0.17","0.02","25.7","6.3","0.09","3.6","31.8","<0.2","8.2","0.003","<0.002","0.008","14","5","5.3","77","1.8","<0.005","<0.1"
"Eastern Buffer","EM1","2024-06-21","1","Surface Water","4","0.007","2.8","0.05","0.75","0.34","0.46","27.9","14","0.46","1.9","25.5","6.4","8.4","0.011","0.05","0.36","2400","330","5.7","84","36","0.053","2.9"
"Eastern Buffer","EM1","2024-06-21","1","Middle Water","1.2","0.002","2.9","0.06","0.29","0.16","0.17","25.5","8.4","0.62","1.9","32.9","2.6","8.1","0.002","0.036","0.097","460","240","6.2","91","7.3","0.036","1"
"Eastern Buffer","EM1","2024-06-21","1","Bottom Water","2.7","0.001","2.5","0.06","0.26","0.16","0.13","24.9","14","0.66","1.9","33.9","1.4","8.1","0.009","0.033","0.065","220","130","6.3","92","3.1","0.027","0.5"
"Eastern Buffer","EM1","2024-07-04","1","Surface Water","1.6","0.001","3.8","0.07","0.85","0.35","0.54","27.8","4.5","0.59","4.5","22.4","3.5","7.7","<0.002","0.029","0.47","460","80","6.8","97","38","0.04","1.9"
"Eastern Buffer","EM1","2024-07-04","1","Middle Water","1.1","<0.001","4.3","0.12","0.28","0.14","0.17","23.1","4.9","1.1","4.5","34","2.1","7.3","0.012","0.02","0.12","610","390","3","42","3.7","0.03","0.3"
"Eastern Buffer","EM1","2024-07-04","1","Bottom Water","0.6","<0.001","4.2","0.14","0.25","0.13","0.15","23","3.3","1.1","4.5","34.2","1.4","7.3","0.01","0.022","0.1","340","180","2.9","42","1.7","0.026","<0.1"
"Eastern Buffer","EM1","2024-08-05","1","Surface Water","5","0.001","1.9","0.11","0.49","0.32","0.19","25.1","17","0.46","2.7","31.9","2.3","8.1","0.006","0.018","0.15","1200","410","5.7","73","8","0.026","0.8"
"Eastern Buffer","EM1","2024-08-05","1","Middle Water","1.3","<0.001","2.1","0.1","0.35","0.21","0.15","22.9","2.6","1.1","2.7","34.1","1.1","7.9","0.008","0.01","0.13","410","230","3.3","46","1.7","<0.005","0.9"
"Eastern Buffer","EM1","2024-08-05","1","Bottom Water","0.7","<0.001","2.2","0.11","0.3","0.17","0.14","22.8","2.3","1.1","2.7","34.3","0.9","7.9","0.008","0.01","0.12","130","55","3.3","46","0.9","0.008","1"
"Eastern Buffer","EM1","2024-09-14","1","Surface Water","2.1","0.011","2.9","0.15","0.61","0.46","0.31","29.3","5.3","0.86","1.8","30.6","10","8.1","0.027","0.025","0.12","210","60","6","93","11","0.16","2.4"
"Eastern Buffer","EM1","2024-09-14","1","Middle Water","2.4","0.009","5.6","0.14","0.45","0.32","0.3","28.9","8.4","1.1","1.8","31","6.5","7.9","0.022","0.022","0.11","280","80","4.6","71","6.1","0.17","1.7"
"Eastern Buffer","EM1","2024-09-14","1","Bottom Water","1.6","0.007","5.9","0.14","0.38","0.29","0.25","28.7","4.2","1.2","1.8","31.3","5","7.9","0.018","0.023","0.069","240","150","4.3","65","4.5","0.16","1.5"
"Eastern Buffer","EM1","2024-10-07","1","Surface Water","1.3","0.002","3","0.22","0.24","0.19","0.1","28.7","4","0.64","1.6","32.5","0.8","7.8","0.008","0.008","0.042","15","7","6.2","95","1.9","0.046","0.2"
"Eastern Buffer","EM1","2024-10-07","1","Middle Water","1","0.002","3.2","0.31","0.23","0.18","0.1","28.6","3","0.64","1.6","32.5","2.7","7.8","0.007","0.008","0.042","41","17","4.7","72","<0.2","0.053","<0.1"
"Eastern Buffer","EM1","2024-10-07","1","Bottom Water","0.9","0.001","3.6","0.24","0.23","0.18","0.09","28.5","3","0.68","1.6","32.6","0.3","7.8","0.006","0.008","0.04","30","18","5.4","83","1.2","0.04","<0.1"
"Eastern Buffer","EM1","2024-11-06","1","Surface Water","1.1","<0.001","2.1","0.11","0.22","0.09","0.15","26.3","15","0.83","2.3","32.6","1.1","7.8","0.009","0.051","0.076","51","22","5.4","80","1.1","0.026","0.7"
"Eastern Buffer","EM1","2024-11-06","1","Middle Water","2.2","<0.001","2.7","0.17","0.23","0.13","0.12","26.2","19","0.76","2.3","32.5","<0.2","7.8","<0.002","0.054","0.044","61","31","4.7","69","1.7","0.018","0.9"
"Eastern Buffer","EM1","2024-11-06","1","Bottom Water","1.3","<0.001","7.9","0.11","0.19","0.1","0.11","26.2","10","0.74","2.3","32.7","1","7.8","<0.002","0.049","0.042","79","48","4.6","68","1.1","0.015","0.7"
"Eastern Buffer","EM1","2024-12-10","1","Surface Water","1.2","0.002","2.8","0.06","0.39","0.19","0.27","21.9","6","0.64","2.7","31.6","1.7","7.8","0.011","0.01","0.19","170","120","6.4","88","3.5","0.072","0.4"
"Eastern Buffer","EM1","2024-12-10","1","Middle Water","1.2","0.001","3.2","0.06","0.38","0.2","0.24","21.8","4.9","0.65","2.7","31.8","0.4","7.8","0.014","0.01","0.17","250","200","6.2","85","1.9","0.059","<0.1"
"Eastern Buffer","EM1","2024-12-10","1","Bottom Water","1.3","0.001","3.2","0.04","0.31","0.12","0.25","21.8","5.5","0.64","2.7","31.8","1.2","7.8","0.014","0.009","0.18","520","270","5.8","79","1.8","0.058","0.3"
"Eastern Buffer","EM2","1986-07-07","1","Surface Water","N/A","0.006","3.7","0.04","0.66","0.6","0.12","26.3","4","0.36","2.5","26.5","11","8.3","0.01","0.017","0.045","1400","1400","6.9","102","21","0.058","2.6"
"Eastern Buffer","EM2","1986-07-07","1","Middle Water","N/A","0.001","2.1","0.03","0.21","0.14","0.09","22.3","1.5","0.79","2.5","33.9","1.5","8.1","0.02","0.032","0.035","N/A","N/A","4.6","61","0.8","0.019","0.1"
"Eastern Buffer","EM2","1986-07-07","1","Bottom Water","N/A","0.001","1.3","0.03","0.36","0.29","0.1","22.1","1.5","0.79","2.5","34","1.3","8.1","0.02","0.034","0.032","120","120","4.7","64","0.6","0.029","0.1"
"Eastern Buffer","EM2","1986-08-04","1","Surface Water","N/A","0.006","2.4","0.05","0.51","0.49","0.08","27.6","3","0.05","N/A","30.9","7.4","8.3","0.01","0.007","0.014","850","790","8.3","120","16","0.059","1.7"
"Eastern Buffer","EM2","1986-08-04","1","Middle Water","N/A","0.006","3.2","0.08","0.61","0.58","0.1","26.8","3","0.05","N/A","31.1","8.6","8.2","0.01","0.011","0.021","N/A","N/A","7.2","104","29","0.069","2.2"
"Eastern Buffer","EM2","1986-08-04","1","Bottom Water","N/A","0.007","4.9","0.08","0.85","0.8","0.19","25.1","5","0.39","N/A","32.5","3.5","8.1","0.029","0.013","0.037","2800","2800","5","70","8.8","0.139","0.9"
"Eastern Buffer","EM2","1986-09-01","1","Surface Water","2","0.011","3.7","0.05","1.65","1.6","0.29","29.4","5","0.4","2.3","31.1","2.3","7.9","0.039","0.024","0.025","1900","1900","3.5","55","7.1","0.24","0.8"
"Eastern Buffer","EM2","1986-09-01","1","Middle Water","N/A","0.01","4.7","0.06","0.75","0.7","0.3","28.7","2.5","0.62","2.3","32","1.2","7.9","0.05","0.027","0.025","N/A","N/A","2.8","43","4.6","0.25","0.8"
"Eastern Buffer","EM2","1986-09-01","1","Bottom Water","1","0.01","4.6","0.04","0.73","0.68","0.3","28.1","3.5","0.83","2.3","33.2","N/A","7.9","0.039","0.028","0.02","4100","4000","3.7","56","1.7","0.25","0.8"
"Eastern Buffer","EM2","1986-10-10","1","Surface Water","0.5","0.019","4.5","0.03","0.51","0.46","0.3","27.1","3.5","0.97","1.7","33","1.9","8.2","0.029","0.016","0.034","82","61","4","61","<0.2","0.25","1.4"
"Eastern Buffer","EM2","1986-10-10","1","Middle Water","0.5","0.016","3.1","0.03","0.52","0.46","0.27","27","2.5","0.78","1.7","32.9","1","8.2","0.029","0.02","0.036","N/A","N/A","4.4","66","0.8","0.21","1.4"
"Eastern Buffer","EM2","1986-10-10","1","Bottom Water","0.5","0.015","3.2","0.03","0.59","0.54","0.24","26.8","1.5","0.88","1.7","33.1","<0.2","8.2","0.029","0.017","0.035","290","290","4.6","69","1.1","0.19","1.4"
"Eastern Buffer","EM2","1986-11-10","1","Surface Water","1.5","0.007","3.1","0.03","0.38","0.33","0.17","23.3","2.5","0.73","1.5","33.6","0.6","8.2","0.02","0.021","0.033","78","76","6.3","89","1.5","0.119","0.5"
"Eastern Buffer","EM2","1986-11-10","1","Middle Water","2","0.006","3","0.02","0.39","0.33","0.15","23.3","3","0.64","1.5","33.6","0.5","8.2","0.01","0.024","0.036","N/A","N/A","6.2","87","1.5","0.094","0.5"
"Eastern Buffer","EM2","1986-11-10","1","Bottom Water","1.5","0.004","7.2","0.02","0.38","0.33","0.12","23.2","6","0.65","1.5","33.5","0.4","8.2","0.02","0.019","0.032","70","60","6.1","87","1.7","0.07","0.2"
"Eastern Buffer","EM2","1986-12-08","1","Surface Water","1","0.001","1.8","0.05","0.47","0.34","0.15","19.2","1","2.5","2.2","31.7","<0.2","8.2","0.02","0.019","0.11","7","7","6.9","90","1.3","0.022","0.4"
"Eastern Buffer","EM2","1986-12-08","1","Middle Water","2.5","0.002","2.4","0.05","0.5","0.37","0.18","19.2","3","2.7","2.2","31.8","<0.2","8.2","0.02","0.022","0.11","N/A","N/A","6.6","86","1.3","0.05","0.4"
"Eastern Buffer","EM2","1986-12-08","1","Bottom Water","0.5","0.002","1.8","0.04","0.4","0.27","0.18","19.2","1","3.6","2.2","31.7","<0.2","8.2","0.02","0.02","0.11","18","17","6.3","82","1.7","0.048","0.4"
"Eastern Buffer","EM2","1987-01-09","1","Surface Water","1","0.005","1.6","0.22","0.7","0.57","0.29","18.3","1.5","0.93","2.5","31.4","0.5","8.1","0.039","0.036","0.091","240","200","6.2","80","1.9","0.16","0.5"
"Eastern Buffer","EM2","1987-01-09","1","Middle Water","1","0.004","1.7","0.17","0.81","0.68","0.29","17.9","1","0.93","2.5","31.4","1.2","8","0.039","0.044","0.085","N/A","N/A","6.9","89","7.2","0.16","0.4"
"Eastern Buffer","EM2","1987-01-09","1","Bottom Water","1","0.001","2","0.03","0.68","0.56","0.15","17.8","1.5","0.93","2.5","31.6","1.7","8.1","0.02","0.044","0.075","20","20","7.4","95","5.5","0.029","0.2"
"Eastern Buffer","EM2","1987-02-09","1","Surface Water","1","0.004","1","0.06","0.43","0.29","0.25","17.2","1","0.49","6","32.3","0.4","8.2","<0.01","0.064","0.076","11","10","7.4","93","0.6","0.11","1.1"
"Eastern Buffer","EM2","1987-02-09","1","Middle Water","0.5","0.005","1.3","0.07","0.42","0.37","0.18","17.2","0.5","0.51","6","32.4","<0.2","8.2","0.01","0.023","0.029","N/A","N/A","7.6","95","0.8","0.13","1.2"
"Eastern Buffer","EM2","1987-02-09","1","Bottom Water","1","0.001","1.8","0.07","0.3","0.26","0.07","17.1","1","0.69","6","32.5","0.6","8.2","<0.01","0.012","0.024","40","40","7.7","96","0.4","0.032","0.9"
"Eastern Buffer","EM2","1987-03-09","1","Surface Water","1.5","0.006","1.8","0.09","0.61","0.54","0.44","19.6","1.5","0.71","3","32.8","<0.2","7.8","0.08","0.018","0.051","1600","1600","5","67","0.8","0.369","0.6"
"Eastern Buffer","EM2","1987-03-09","1","Middle Water","2","0.004","1.2","0.09","0.39","0.35","0.23","19.3","3","0.56","3","33.2","<0.2","7.9","0.039","0.009","0.027","N/A","N/A","5.5","73","0.8","0.19","0.6"
"Eastern Buffer","EM2","1987-03-09","1","Bottom Water","3.5","0.002","3.5","0.02","0.1","0.09","0.07","19.3","7.5","0.37","3","34","<0.2","8","0.02","0.003","0.006","11","11","6.8","89","<0.2","0.06","0.2"
"Eastern Buffer","EM2","1987-04-02","1","Surface Water","4.5","0.004","4.5","0.05","0.27","0.22","0.16","20.5","29","0.59","2.2","32.5","4","8","0.02","0.027","0.024","1400","1300","6.5","86","<0.2","0.11","0.8"
"Eastern Buffer","EM2","1987-04-02","1","Middle Water","2.5","0.003","4.2","0.06","0.46","0.41","0.14","20.4","13","0.55","2.2","32.5","<0.2","8","0.02","0.025","0.026","N/A","N/A","6.5","86","<0.2","0.086","0.7"
"Eastern Buffer","EM2","1987-04-02","1","Bottom Water","1","0.002","4.7","0.06","1.04","1","0.11","20.4","1","0.55","2.2","32.5","0.5","8.1","0.02","0.023","0.014","870","810","6.6","88","<0.2","0.068","0.8"
"Eastern Buffer","EM2","1987-05-08","1","Surface Water","1","0.004","1.3","0.05","0.35","0.31","0.17","22.7","2","0.38","3","32.6","<0.2","7.9","0.026","0.021","0.023","1700","1700","5.6","76","1.1","0.13","1"
"Eastern Buffer","EM2","1987-05-08","1","Middle Water","1.5","0.004","1","0.05","0.32","0.27","0.16","22.7","3","0.33","3","32.7","0.5","7.9","0.023","0.02","0.025","N/A","N/A","5.6","76","<0.2","0.119","0.8"
"Eastern Buffer","EM2","1987-05-08","1","Bottom Water","1.5","0.001","2.5","0.08","0.18","0.15","0.05","22.3","3","0.31","3","33.1","0.5","8","0.015","0.014","0.012","130","130","6","81","<0.2","0.022","0.5"
"Eastern Buffer","EM2","1987-06-08","1","Surface Water","2","0.001","2.5","0.04","0.58","0.53","0.07","25.2","4","0.06","3.3","28.6","7.3","8.1","0.005","0.022","0.032","1000","1000","6.7","97","28","0.016","2.1"
"Eastern Buffer","EM2","1987-06-08","1","Middle Water","2.5","0.001","2.3","0.04","0.43","0.38","0.07","24.3","3.5","<0.05","3.3","32.5","6.3","8.1","0.014","0.021","0.03","N/A","N/A","4.7","67","26","0.018","1.8"
"Eastern Buffer","EM2","1987-06-08","1","Bottom Water","1.5","0.002","2.3","0.04","0.36","0.29","0.11","23.9","2","0.6","3.3","33.4","2.7","8","0.013","0.039","0.029","3700","3700","4.2","60","1.7","0.045","0.5"
"Eastern Buffer","EM2","1987-07-10","1","Surface Water","3","0.011","5.6","0.1","0.61","0.46","0.29","27.3","10","0.66","2.5","26.2","3.8","8.2","0.017","0.021","0.13","1000","900","4.1","61","19","0.14","2"
"Eastern Buffer","EM2","1987-07-10","1","Middle Water","1.5","0.009","6.8","0.13","0.69","0.57","0.3","25.1","8.5","0.84","2.5","30.2","1.9","8","0.029","0.023","0.093","N/A","N/A","2.8","40","10","0.18","1.2"
"Eastern Buffer","EM2","1987-07-10","1","Bottom Water","1.5","0.007","6.7","0.09","0.74","0.62","0.29","23.2","8.5","0.86","2.5","33.7","1.5","8","0.031","0.022","0.093","5800","5100","3.1","44","9.2","0.17","1"
"Eastern Buffer","EM2","1987-08-07","1","Surface Water","5","0.002","4.2","0.05","0.49","0.37","0.14","25","11","0.2","2","28.9","9.6","8.4","<0.005","0.016","0.1","1500","1400","5.7","82","36","0.022","1.8"
"Eastern Buffer","EM2","1987-08-07","1","Middle Water","3.5","0.001","5.6","0.06","0.14","0.05","0.11","22.3","11","0.64","2","33.1","2.2","8.1","0.019","0.017","0.077","N/A","N/A","3.7","53","5.5","0.02","0.9"
"Eastern Buffer","EM2","1987-08-07","1","Bottom Water","2.5","0.001","7","0.05","0.17","0.09","0.11","22","10","0.77","2","33.7","0.7","8.1","0.024","0.016","0.068","7200","6400","3.9","54","1.5","0.029","0.4"
"Eastern Buffer","EM2","1987-09-07","1","Surface Water","4","0.002","2.2","0.04","0.78","0.77","0.03","27.9","8","0.08","3.8","30.9","1.7","8.4","<0.005","0.004","0.008","540","460","6.8","103","6.3","0.013","2"
"Eastern Buffer","EM2","1987-09-07","1","Middle Water","2","0.003","3.6","0.04","0.79","0.77","0.04","25.3","3.5","0.36","3.8","31.8","1.3","8.4","<0.005","0.005","0.014","N/A","N/A","4.6","67","10","0.024","1.8"
"Eastern Buffer","EM2","1987-09-07","1","Bottom Water","2","N/A","8","0.06","0.85","0.78","0.19","N/A","3.5","0.55","3.8","N/A","2.8","8.2","0.02","0.013","0.056","9000","8300","N/A","N/A","5.7","0.12","1"
