Station,Station_Name,Quarter,DO,Temperature,pH,Salinity,NH3,PO4,TSS,Coliform,Transparency,COD,CN,As,Cd,Pb,Cu,Hg,Zn,Total_Cr,X,Y,H2S,BOD5,Alkalinity
NB85,Ven bờ xã Quảng Nghĩa -Móng Cái,2022-04-01,5.58,23.7,7.52,24.0,0.068,0.01,6.5,250.0,0.8,70.08868134333352,0.0005,0.0017,0.0001,0.00045,0.00045,0.00025,0.011,0.00045,2374296,507087,0.0359993382800603,29.522153117540988,115.63419393754664
NB85,Ven bờ xã Quảng Nghĩa -Móng Cái,2022-07-01,5.53,29.1,7.48,24.1,0.039,0.01,6.7,250.0,0.7,64.23827229152162,0.0005,0.0014,0.0001,0.00045,0.00045,0.00025,0.0144,0.00045,2374296,507087,0.0341704910283382,27.536470097152,109.88474214728674
NB85,Ven bờ xã Quảng Nghĩa -Móng Cái,2022-10-01,5.59,24.9,7.55,24.0,0.072,0.01,7.2,300.0,0.5,105.31030955590772,0.0005,0.0023,0.0001,0.00045,0.00045,0.00025,0.0129,0.00045,2374296,507087,0.0459267196666826,40.86988151481071,142.49091487657972
NB85,Ven bờ xã Quảng Nghĩa -Móng Cái,2023-01-01,5.9,23.6,7.73,24.0,0.054,0.01,6.9,1.5,1.0,34.21095120897297,0.0005,0.0019,0.0001,0.00045,0.00045,0.00025,0.0116,0.00045,2374296,507087,0.0234408665957067,16.64636907608967,68.3247092707324
NB85,Ven bờ xã Quảng Nghĩa -Móng Cái,2023-04-01,5.51,28.4,7.48,23.8,0.077,0.01,6.2,1.5,0.7,92.73829809526823,0.0005,0.0021,0.0001,0.00045,0.00045,0.00025,0.0108,0.00045,2374296,507087,0.0425636816959857,36.92303273898855,134.1050881566869
NB85,Ven bờ xã Quảng Nghĩa -Móng Cái,2023-07-01,5.64,27.7,7.56,24.0,0.048,0.01,6.8,1.5,0.7,220.0,0.0005,0.0012,0.0001,0.00045,0.00045,0.00025,0.0122,0.00045,2374296,507087,0.06,60.0,196.5181923092701
NB85,Ven bờ xã Quảng Nghĩa -Móng Cái,2023-10-01,5.68,22.5,7.62,24.1,0.059,0.01,6.5,1.5,0.8,99.34899796167052,0.0005,0.0016,0.0001,0.00045,0.00045,0.00025,0.0124,0.00045,2374296,507087,0.0443534289892754,39.01094952497596,138.64710648789242
NB85,Ven bờ xã Quảng Nghĩa -Móng Cái,2024-01-01,5.95,23.4,7.76,24.1,0.047,0.01,6.2,1.0,0.9,59.60926860748041,0.0015,0.0014,0.0001,0.0001,0.001,0.0001,0.013,0.0007,2374296,507087,0.0326755190612524,25.93949505879016,104.95151584866142
NB85,Ven bờ xã Quảng Nghĩa -Móng Cái,2024-04-01,5.58,26.2,7.52,23.7,0.056,0.01,6.2,1.0,0.6,55.06074558381604,0.0015,0.0012,0.0001,0.0001,0.001,0.0001,0.013,0.0007,2374296,507087,0.0311603566502015,24.34578252529955,99.71578878287032
NB85,Ven bờ xã Quảng Nghĩa -Móng Cái,2024-07-01,5.5,27.5,7.5,23.8,0.01,0.025,4.2,1.0,0.8,58.38831755340843,0.0015,0.002,0.0001,0.0255,0.0081,5e-05,0.0577,0.0015,2374296,507087,0.0322735105635127,25.51417754206523,103.58640106619563
NB85,Ven bờ xã Quảng Nghĩa -Móng Cái,2024-10-01,5.6,21.6,7.68,24.2,0.036,0.01,3.6,1.0,0.9,64.19616748122257,0.0015,0.0011,0.0001,0.0001,0.00015,0.0008,0.001,0.0001,2374296,507087,0.0341570919856884,27.522050905395485,109.84149287808876
NB86,Ven bờ phường Hải Yên - Móng Cái,2021-01-01,6.46,21.9,7.77,21.8,0.015,0.01,8.4,200.0,1.0,59.55166224085068,0.0005,0.0008,0.0001,0.00045,0.00045,0.0006,0.001,0.00045,2378235,515563,0.032656626492064,25.919467565929235,104.88773868966912
NB86,Ven bờ phường Hải Yên - Móng Cái,2021-04-01,7.12,28.4,7.72,21.9,0.015,0.01,5.5,200.0,1.1,130.52978318475667,0.0005,0.0016,0.0001,0.00045,0.001,0.00025,0.0055,0.00045,2378235,515563,0.0522201846121501,48.51625749116513,156.65245764298265
NB86,Ven bờ phường Hải Yên - Móng Cái,2021-07-01,6.84,28.9,7.79,21.6,0.015,0.01,7.5,1.5,0.9,26.17811668596928,0.0005,0.0011,0.0001,0.00045,0.00045,0.00025,0.0113,0.00045,2378235,515563,0.0199733011953509,13.442238136805551,50.67163587164068
NB86,Ven bờ phường Hải Yên - Móng Cái,2021-10-01,6.02,23.1,7.51,24.0,0.015,0.01,7.0,200.0,1.0,126.3008584180206,0.0005,0.001,0.0001,0.00045,0.00045,0.00025,0.001,0.00045,2378235,515563,0.051201482176607,47.25644697886679,154.48000201648534
NB86,Ven bờ phường Hải Yên - Móng Cái,2022-01-01,5.88,23.2,7.79,21.9,0.015,0.01,6.3,150.0,1.0,59.48381004684707,0.0005,0.0006,0.0001,0.00045,0.00045,0.00025,0.001,0.00045,2378235,515563,0.0326343642825006,25.89587299841792,104.81253899429755
NB86,Ven bờ phường Hải Yên - Móng Cái,2022-04-01,5.81,23.5,7.73,21.7,0.015,0.01,5.4,200.0,0.8,94.1161450156146,0.0005,0.0016,0.0001,0.00045,0.00045,0.00025,0.0089,0.00045,2378235,515563,0.0429408360618771,37.36061505494933,135.07791142781488
NB86,Ven bờ phường Hải Yên - Móng Cái,2022-07-01,5.88,29.0,7.79,21.6,0.015,0.01,6.2,200.0,0.7,37.808663205603146,0.0005,0.002,0.0001,0.00045,0.00045,0.00025,0.0065,0.00045,2378235,515563,0.0248857118255532,18.030617083549604,74.92048359196545
NB86,Ven bờ phường Hải Yên - Móng Cái,2022-10-01,5.81,24.7,7.84,21.4,0.015,0.01,7.5,90.0,0.5,167.60890920263938,0.0005,0.0018,0.0001,0.00045,0.00045,0.00025,0.0065,0.00045,2378235,515563,0.06,59.24239197551354,173.14524267397744
NB86,Ven bờ phường Hải Yên - Móng Cái,2023-01-01,5.8,23.2,7.86,21.8,0.015,0.01,6.4,1.5,1.0,159.38206489064393,0.0005,0.0016,0.0001,0.00045,0.00045,0.00025,0.0084,0.00045,2378235,515563,0.0588461328091147,56.907769588130485,169.8253984068749
NB86,Ven bờ phường Hải Yên - Móng Cái,2023-04-01,5.76,29.1,7.69,21.5,0.037,0.01,6.9,1.5,0.7,134.00083049166787,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.0118,0.00045,2378235,515563,0.0530464485818962,49.54416376885757,158.38362103000293
NB86,Ven bờ phường Hải Yên - Móng Cái,2023-07-01,5.95,28.0,7.72,21.5,0.032,0.01,6.2,1.5,0.7,29.88615151299606,0.0005,0.0017,0.0001,0.00045,0.00045,0.00025,0.0078,0.00045,2378235,515563,0.0216204013281442,14.9427591266365,59.40980896825842
NB86,Ven bờ phường Hải Yên - Móng Cái,2023-10-01,5.98,22.8,7.76,21.7,0.041,0.01,6.1,1.5,0.8,123.8076200134592,0.0005,0.0017,0.0001,0.00045,0.00045,0.00025,0.0135,0.00045,2378235,515563,0.0505944627470247,46.509735230701125,153.16484284264212
NB86,Ven bờ phường Hải Yên - Móng Cái,2024-01-01,5.85,23.0,7.84,21.9,0.066,0.01,5.2,1.0,0.9,95.72243300310927,0.0015,0.0018,0.0001,0.0001,0.0006,0.0001,0.0143,0.0009,2378235,515563,0.0433777312894829,37.86912376370653,136.19420350542836
NB86,Ven bờ phường Hải Yên - Móng Cái,2024-04-01,5.82,26.7,7.66,21.8,0.075,0.01,6.3,1.0,0.6,28.2899251549244,0.0015,0.0016,0.0001,0.0001,0.0006,0.0001,0.0143,0.0009,2378235,515563,0.0209220561952104,14.30169834093362,55.78915011469729
NB86,Ven bờ phường Hải Yên - Móng Cái,2024-07-01,5.87,27.8,7.78,21.4,0.01,0.01,4.8,1.0,0.8,73.78926573014023,0.0015,0.0015,0.0001,0.0001,0.001,0.0003,0.001,0.0001,2378235,515563,0.0371245239637902,30.76086958180821,119.02810464916736
NB86,Ven bờ phường Hải Yên - Móng Cái,2024-10-01,5.92,21.9,7.82,21.9,0.01,0.01,4.1,1.0,0.9,93.41034905091436,0.0015,0.0015,0.0001,0.0001,0.00015,0.0005,0.001,0.0001,2378235,515563,0.0427479196517204,37.13662763412281,134.5813795613305
NB87,Khu vực cửa sông KaLong - Móng Cái,2021-01-01,6.15,21.3,7.61,19.2,0.052,0.01,25.4,40.0,0.8,104.91527061291792,0.0005,0.0005,0.0001,0.00045,0.00045,0.001,0.001,0.00045,2369213,521009,0.0458235885565349,40.74736274871774,142.24301095292603
NB87,Khu vực cửa sông KaLong - Móng Cái,2021-04-01,7.11,28.6,7.62,18.6,0.063,0.01,8.5,40.0,0.8,83.38255639295689,0.0005,0.0018,0.0001,0.00045,0.0016,0.00025,0.0034,0.00045,2369213,521009,0.0399404701120618,33.915893809325155,127.09045467795424
NB87,Khu vực cửa sông KaLong - Móng Cái,2021-07-01,6.57,28.5,7.75,18.1,0.085,0.01,10.6,1.5,0.9,89.34907855323465,0.0005,0.001,0.0001,0.00045,0.00045,0.00025,0.0082,0.00045,2369213,521009,0.0416262498289837,35.84104781527105,131.6492566738952
NB87,Khu vực cửa sông KaLong - Móng Cái,2021-10-01,5.92,22.9,7.75,22.0,0.015,0.01,6.3,150.0,1.0,183.01166064026955,0.0005,0.0012,0.0001,0.00045,0.00045,0.00025,0.001,0.00045,2369213,521009,0.06,60.0,178.94445569012382
NB87,Khu vực cửa sông KaLong - Móng Cái,2022-01-01,5.84,23.3,7.64,18.8,0.065,0.01,8.2,90.0,0.8,157.49884187080605,0.0005,0.0008,0.0001,0.00045,0.00045,0.0008,0.001,0.00045,2369213,521009,0.0584292219543181,56.36997272069508,169.0413563964272
NB87,Khu vực cửa sông KaLong - Móng Cái,2022-04-01,5.78,23.4,7.6,18.5,0.077,0.01,9.2,150.0,0.7,13.162292667173324,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.0059,0.00045,2369213,521009,0.0132382632949255,7.761202183041114,40.0
NB87,Khu vực cửa sông KaLong - Móng Cái,2022-07-01,5.72,28.6,7.69,18.2,0.074,0.01,9.2,150.0,0.8,61.77208360076097,0.0005,0.0016,0.0001,0.00045,0.00045,0.00025,0.0088,0.00045,2369213,521009,0.0333796135914508,26.68864404783158,107.30245780649273
NB87,Khu vực cửa sông KaLong - Móng Cái,2022-10-01,5.68,25.0,7.64,18.0,0.063,0.01,9.7,200.0,0.7,67.7688316142014,0.0005,0.0021,0.0001,0.00045,0.00045,0.00025,0.0084,0.00045,2369213,521009,0.0352817791018063,28.73892384815534,113.41395889824194
NB87,Khu vực cửa sông KaLong - Móng Cái,2023-01-01,5.8,23.5,7.69,18.7,0.074,0.01,8.7,1.5,0.8,25.879966804220267,0.0005,0.0018,0.0001,0.00045,0.00045,0.00025,0.0092,0.00045,2369213,521009,0.0198369146498828,13.319795282752912,49.91605709092116
NB87,Khu vực cửa sông KaLong - Móng Cái,2023-04-01,5.72,28.9,7.54,18.3,0.064,0.01,8.5,1.5,0.7,79.28589020103276,0.0005,0.0017,0.0001,0.00045,0.00045,0.00025,0.0074,0.00045,2369213,521009,0.0387548041038203,32.57803998398056,123.76732232929248
NB87,Khu vực cửa sông KaLong - Móng Cái,2023-07-01,5.83,28.2,7.74,18.0,0.062,0.01,9.2,1.5,0.8,159.68416998116064,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.0089,0.00045,2369213,521009,0.0589128286462043,56.9939232165397,169.95031089642026
NB87,Khu vực cửa sông KaLong - Móng Cái,2023-10-01,5.87,22.3,7.78,18.2,0.083,0.01,9.2,1.5,0.9,38.74683626555704,0.0005,0.0014,0.0001,0.00045,0.00045,0.00025,0.0085,0.00045,2369213,521009,0.0252532678108256,18.38714524462036,76.53728561637638
NB87,Khu vực cửa sông KaLong - Móng Cái,2024-01-01,5.86,23.3,7.73,18.5,0.091,0.01,8.4,1.0,0.9,91.83025964692972,0.0015,0.0017,0.0001,0.0001,0.0008,0.0001,0.0121,0.0012,2369213,521009,0.0423138950461815,36.63393960074054,133.4560375475949
NB87,Khu vực cửa sông KaLong - Móng Cái,2024-04-01,5.81,28.0,7.57,18.1,0.084,0.01,8.5,1.0,0.6,42.97373172662038,0.0015,0.0014,0.0001,0.0001,0.0008,0.0001,0.0121,0.0012,2369213,521009,0.0268667766154314,19.972670022914127,83.36706090814249
NB87,Khu vực cửa sông KaLong - Móng Cái,2024-07-01,5.71,28.0,7.7,17.8,0.054,0.01,12.1,1.0,0.9,49.82404569097773,0.0015,0.0049,0.0002,0.036,0.0004,0.0003,0.0213,0.0142,2369213,521009,0.0293521432055193,22.477660117392016,93.12351905281292
NB87,Khu vực cửa sông KaLong - Móng Cái,2024-10-01,5.81,22.2,7.87,28.2,0.073,0.01,6.5,1.0,0.9,183.4318912175792,0.0015,0.0012,0.0001,0.0001,0.00015,0.0001,0.001,0.0001,2369213,521009,0.06,60.0,179.0957453668014
NB88,"Khu vực ven bờ  Núi Tổ Chim, Hải Hoà - Móng Cái ",2021-01-01,6.71,21.5,7.91,26.2,0.015,0.01,16.3,1.5,0.7,53.8896538786176,0.0005,0.0007,0.0001,0.00045,0.00045,0.0012,0.001,0.00045,2379574,529701,0.0307622043665652,23.931234633811208,98.297687195527
NB88,"Khu vực ven bờ  Núi Tổ Chim, Hải Hoà - Móng Cái ",2021-04-01,6.84,29.1,7.98,26.8,0.015,0.01,6.6,1.5,0.9,99.11040090833237,0.0005,0.0019,0.0001,0.00045,0.001,0.00025,0.0032,0.00045,2379574,529701,0.0442896810712741,38.93608790087317,138.488499560425
NB88,"Khu vực ven bờ  Núi Tổ Chim, Hải Hoà - Móng Cái ",2021-07-01,6.75,29.0,7.93,26.4,0.044,0.01,8.2,1.5,0.9,24.07646291325235,0.0005,0.0014,0.0001,0.00045,0.00045,0.00025,0.0101,0.00045,2379574,529701,0.0189980397645377,12.572937307035303,45.15127535756052
NB88,"Khu vực ven bờ  Núi Tổ Chim, Hải Hoà - Móng Cái ",2021-10-01,6.11,23.7,7.58,18.7,0.074,0.01,9.2,70.0,0.7,220.0,0.0005,0.0012,0.0001,0.00045,0.00045,0.00025,0.001,0.00045,2379574,529701,0.06,60.0,194.4927024557952
NB88,"Khu vực ven bờ  Núi Tổ Chim, Hải Hoà - Móng Cái ",2022-01-01,6.0,23.8,7.96,27.0,0.015,0.01,7.1,1.5,0.8,107.9207996968434,0.0005,0.001,0.0001,0.00045,0.00045,0.001,0.001,0.00045,2379574,529701,0.0466043620270048,41.67720435594174,144.10609785225995
NB88,"Khu vực ven bờ  Núi Tổ Chim, Hải Hoà - Móng Cái ",2022-04-01,5.94,23.9,7.9,26.8,0.015,0.01,7.1,1.5,0.7,67.03928567027762,0.0005,0.0019,0.0001,0.00045,0.00045,0.00025,0.0037,0.00045,2379574,529701,0.0350540892566149,28.4915058458774,112.70000629398952
NB88,"Khu vực ven bờ  Núi Tổ Chim, Hải Hoà - Móng Cái ",2022-07-01,5.91,30.2,7.99,26.9,0.054,0.01,7.2,1.5,0.6,106.16139142509562,0.0005,0.0024,0.0001,0.00045,0.00045,0.00025,0.0073,0.00045,2379574,529701,0.0461483811682087,41.13352556623067,143.0218603999958
NB88,"Khu vực ven bờ  Núi Tổ Chim, Hải Hoà - Móng Cái ",2022-10-01,5.95,25.5,7.97,26.8,0.034,0.01,6.8,1.5,0.5,31.849711944874205,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.0092,0.00045,2379574,529701,0.0224592162034003,15.721988464810549,63.60722284208759
NB88,"Khu vực ven bờ  Núi Tổ Chim, Hải Hoà - Móng Cái ",2023-01-01,6.05,24.0,7.99,26.9,0.041,0.01,7.2,1.5,0.8,153.39827547241276,0.0005,0.0017,0.0001,0.00045,0.00045,0.00025,0.0119,0.00045,2379574,529701,0.0575144395134934,55.19445773442487,167.3012296701063
NB88,"Khu vực ven bờ  Núi Tổ Chim, Hải Hoà - Móng Cái ",2023-04-01,5.91,29.9,7.89,26.6,0.015,0.01,7.2,1.5,0.6,61.52735618387832,0.0005,0.0017,0.0001,0.00045,0.00045,0.00025,0.0064,0.00045,2379574,529701,0.0333004463791391,26.60414412295715,107.0406089801428
NB88,"Khu vực ven bờ  Núi Tổ Chim, Hải Hoà - Móng Cái ",2023-07-01,5.82,29.0,7.95,26.7,0.067,0.01,7.1,1.5,0.6,66.16812711997197,0.0005,0.0022,0.0001,0.00045,0.00045,0.00025,0.0096,0.00045,2379574,529701,0.0347808939079676,28.1953505008922,111.83721939806262
NB88,"Khu vực ven bờ  Núi Tổ Chim, Hải Hoà - Móng Cái ",2023-10-01,5.86,23.5,7.98,26.8,0.058,0.01,6.3,1.5,0.5,55.579018599586526,0.0005,0.0018,0.0001,0.00045,0.00045,0.00025,0.0073,0.00045,2379574,529701,0.0313354734931528,24.52867532575317,100.33377540138062
NB88,"Khu vực ven bờ  Núi Tổ Chim, Hải Hoà - Móng Cái ",2024-01-01,6.09,23.9,8.0,27.0,0.063,0.01,6.7,1.0,0.9,52.65906722170001,0.0015,0.0017,0.0001,0.0001,0.0007,0.0001,0.0058,0.0009,2379574,529701,0.0303400598546853,23.49366864952588,96.7739438901766
NB88,"Khu vực ven bờ  Núi Tổ Chim, Hải Hoà - Móng Cái ",2024-04-01,5.83,26.9,7.92,26.4,0.068,0.01,6.9,1.0,0.5,114.1139747268017,0.0015,0.0014,0.0001,0.0001,0.0008,0.0001,0.0135,0.0006,2379574,529701,0.0481861825456147,43.57703663426117,147.78682446513633
NB88,"Khu vực ven bờ  Núi Tổ Chim, Hải Hoà - Móng Cái ",2024-07-01,5.88,28.8,7.91,26.5,0.062,0.01,5.1,1.0,0.5,87.45549192484287,0.0015,0.0014,0.0003,0.0396,0.0081,0.0005,0.0237,0.0013,2379574,529701,0.0410962769710785,35.23294840053711,130.2362740041689
NB88,"Khu vực ven bờ  Núi Tổ Chim, Hải Hoà - Móng Cái ",2024-10-01,5.97,22.9,7.96,26.9,0.068,0.01,3.9,1.0,0.5,111.18210094225712,0.0015,0.0014,0.0001,0.0001,0.00015,0.0001,0.001,0.0001,2379574,529701,0.0474417597212961,42.68030450036984,146.0699256561216
NB89,Bãi tắm Trà Cổ,2021-01-01,6.48,21.9,8.05,29.4,0.073,0.01,57.2,1.5,0.5,74.48622082140487,0.0005,0.0015,0.0001,0.0019,0.00045,0.00025,0.001,0.00045,2375900,528808,0.0373338767168931,30.992750583645137,119.64821242057714
NB89,Bãi tắm Trà Cổ,2021-04-01,6.95,29.3,7.82,29.3,0.045,0.01,30.2,1.5,0.7,102.22264843772264,0.0005,0.0019,0.0001,0.00045,0.0017,0.00025,0.0027,0.00045,2375900,528808,0.0451164344610684,39.90976869667439,140.52799244308724
NB89,Bãi tắm Trà Cổ,2021-07-01,6.64,29.4,7.88,29.1,0.067,0.01,32.7,1.5,0.8,58.08782460765185,0.0005,0.0012,0.0001,0.00045,0.00045,0.00025,0.0054,0.00045,2375900,528808,0.032174054351002,25.409227832357224,103.24605024299846
NB89,Bãi tắm Trà Cổ,2021-10-01,6.04,23.5,7.93,26.9,0.015,0.01,6.8,1.5,0.7,220.0,0.0005,0.0014,0.0001,0.00045,0.00045,0.00025,0.001,0.00045,2375900,528808,0.06,60.0,200.0
NB89,Bãi tắm Trà Cổ,2022-01-01,6.09,24.0,7.99,29.5,0.084,0.01,27.5,1.5,0.4,28.937818464189228,0.0005,0.0018,0.0001,0.0011,0.00045,0.00025,0.001,0.00045,2375900,528808,0.0212073693576527,14.562753968069146,57.28278334278006
NB89,Bãi tắm Trà Cổ,2022-04-01,6.0,24.2,7.95,29.3,0.091,0.01,26.3,1.5,0.5,160.8679182935455,0.0005,0.0016,0.0001,0.00045,0.00045,0.00025,0.0046,0.00045,2375900,528808,0.0591736780130895,57.33118664885246,170.43749294251938
NB89,Bãi tắm Trà Cổ,2022-07-01,6.06,29.5,8.04,29.2,0.075,0.01,27.3,1.5,0.5,171.64882371383857,0.0005,0.002,0.0001,0.00045,0.00045,0.00025,0.0068,0.00045,2375900,528808,0.06,60.0,174.71629802883882
NB89,Bãi tắm Trà Cổ,2022-10-01,6.02,25.3,8.01,29.0,0.082,0.01,28.4,1.5,0.4,44.66523668134607,0.0005,0.0013,0.0001,0.00045,0.00045,0.00025,0.0068,0.00045,2375900,528808,0.0274944407442292,20.598240783710576,85.91364776137624
NB89,Bãi tắm Trà Cổ,2023-01-01,6.05,24.2,8.01,29.4,0.069,0.01,25.4,1.5,0.4,220.0,0.0005,0.0012,0.0001,0.00045,0.00045,0.00025,0.0076,0.00045,2375900,528808,0.06,60.0,200.0
NB89,Bãi tắm Trà Cổ,2023-04-01,5.97,29.4,7.96,29.1,0.089,0.01,26.3,1.5,0.4,136.94997641214596,0.0005,0.0019,0.0001,0.00045,0.00045,0.00025,0.0059,0.00045,2375900,528808,0.053741741062808,50.41331119189864,159.81961131781273
NB89,Bãi tắm Trà Cổ,2023-07-01,6.12,28.5,8.01,29.0,0.083,0.01,27.6,1.5,0.5,134.9425365894971,0.0005,0.0018,0.0001,0.00045,0.00045,0.00025,0.0084,0.00045,2375900,528808,0.0532691279935409,49.82210971312417,158.84556027291646
NB89,Bãi tắm Trà Cổ,2023-10-01,6.16,23.1,8.03,29.2,0.077,0.01,26.7,1.5,0.5,76.16789304206517,0.0005,0.0021,0.0001,0.00045,0.00045,0.00025,0.0068,0.00045,2375900,528808,0.0378358055395389,31.55046677350396,121.12088748103508
NB89,Bãi tắm Trà Cổ,2024-01-01,6.02,23.7,8.02,29.3,0.071,0.01,25.4,1.0,0.5,65.64232287503519,0.0015,0.002,0.0001,0.0001,0.0004,0.0001,0.0106,0.001,2375900,528808,0.0346153020910859,28.016221065236262,111.31095367125296
NB89,Bãi tắm Trà Cổ,2024-04-01,5.91,26.6,7.94,29.0,0.081,0.01,13.2,1.0,0.4,65.95423602440579,0.0015,0.0017,0.0001,0.0001,0.0004,0.0001,0.0106,0.001,2375900,528808,0.0347135970983521,28.12251738911876,111.62364691841567
NB89,Bãi tắm Trà Cổ,2024-07-01,6.05,27.9,8.04,28.9,0.073,0.01,26.4,1.0,0.5,94.89454894543418,0.0015,0.0028,0.0001,0.0001,0.00015,0.0005,0.001,0.0001,2375900,528808,0.0431529256680595,37.60725354142339,135.6212238527807
NB89,Bãi tắm Trà Cổ,2024-10-01,6.05,23.0,8.0,29.3,0.076,0.01,22.4,1.0,0.5,175.1479509855642,0.0015,0.0015,0.0001,0.0001,0.00015,0.0005,0.001,0.0001,2375900,528808,0.06,60.0,176.04745100135585
NB90,Khu vực cảng Cô Tô,2021-01-01,6.88,20.7,8.01,31.4,0.015,0.01,5.2,1.5,1.6,83.58773452243571,0.0005,0.0008,0.0001,0.00045,0.00045,0.00025,0.0226,0.0008,2319575,501050,0.0399992301408552,33.982546531515986,127.2525687144568
NB90,Khu vực cảng Cô Tô,2021-04-01,7.15,29.5,7.99,31.3,0.015,0.01,4.1,1.5,1.85,43.08801983057842,0.0005,0.0012,0.0001,0.00045,0.0009,0.00025,0.0024,0.00045,2319575,501050,0.0269094944448259,20.01509134335173,83.54225507450839
NB90,Khu vực cảng Cô Tô,2021-07-01,6.89,28.6,8.0,31.2,0.015,0.01,4.7,1.5,1.5,123.45570746157144,0.0005,0.0014,0.0001,0.00045,0.00045,0.00025,0.0069,0.00045,2319575,501050,0.0505083899080737,46.40409686401348,152.9770824953992
NB90,Khu vực cảng Cô Tô,2021-10-01,6.86,25.2,8.02,31.3,0.015,0.01,4.2,1.5,1.9,130.9133945611056,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.0076,0.00045,2319575,501050,0.0523119315522499,48.630126901131625,156.8460298557917
NB90,Khu vực cảng Cô Tô,2022-01-01,6.54,22.6,8.0,31.4,0.015,0.01,3.9,1.5,2.0,111.37856345496118,0.0005,0.0006,0.0001,0.00045,0.00045,0.00025,0.0167,0.00045,2319575,501050,0.047491887562961,42.740541224331466,146.18638113791144
NB90,Khu vực cảng Cô Tô,2022-04-01,6.54,22.6,8.0,31.4,0.015,0.01,4.2,1.5,2.0,117.68601231733408,0.0005,0.0018,0.0001,0.00045,0.00045,0.00025,0.007,0.00045,2319575,501050,0.0490828403367212,44.66333349730826,149.8199562609993
NB90,Khu vực cảng Cô Tô,2022-07-01,6.41,22.6,8.0,31.3,0.015,0.01,4.3,1.5,1.6,63.539109170402085,0.0005,0.0008,0.0001,0.00045,0.00045,0.00025,0.0167,0.00045,2319575,501050,0.0339475362135311,27.29678761322276,109.16287479368768
NB90,Khu vực cảng Cô Tô,2022-10-01,6.34,25.4,8.04,31.4,0.015,0.01,4.1,1.5,1.3,42.63200759557313,0.0005,0.0022,0.0001,0.00045,0.00045,0.00025,0.0094,0.00045,2319575,501050,0.0267387761622094,19.845693579145777,82.84043331477682
NB90,Khu vực cảng Cô Tô,2023-01-01,6.46,22.8,8.04,31.5,0.015,0.01,4.1,1.5,1.5,44.233041243645445,0.0005,0.0019,0.0001,0.00045,0.00045,0.00025,0.0103,0.00045,2319575,501050,0.027334988647211,20.438861852601807,85.27226277436881
NB90,Khu vực cảng Cô Tô,2023-04-01,6.42,26.2,8.03,31.3,0.015,0.01,3.7,1.5,1.8,27.776690978022355,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.0087,0.00045,2319575,501050,0.0206941746061983,14.094046858979247,54.58147006168568
NB90,Khu vực cảng Cô Tô,2023-07-01,6.32,27.8,8.02,31.2,0.038,0.01,3.7,1.5,1.5,86.4558314677103,0.0005,0.0007,0.0001,0.00045,0.00045,0.00025,0.0132,0.00045,2319575,501050,0.0408146352629996,34.910854985277346,129.47794446183798
NB90,Khu vực cảng Cô Tô,2023-10-01,6.21,22.5,8.01,31.3,0.042,0.01,3.4,1.5,1.6,71.18938179966102,0.0005,0.0019,0.0001,0.00045,0.00045,0.00025,0.0115,0.00045,2319575,501050,0.0363364553860133,29.89194147068985,116.66204867093626
NB90,Khu vực cảng Cô Tô,2024-01-01,6.31,22.5,8.05,31.6,0.037,0.01,1.5,1.0,1.6,57.3479644998629,0.0015,0.0018,0.0001,0.0001,0.0009,0.0001,0.0141,0.0008,2319575,501050,0.0319282925583676,25.15035829430704,102.40049181881164
NB90,Khu vực cảng Cô Tô,2024-04-01,6.37,26.1,8.05,31.2,0.041,0.01,4.1,1.0,1.4,12.474052857192012,0.0015,0.0019,0.0001,0.0001,0.001,0.0001,0.0119,0.0007,2319575,501050,0.0128197403092809,7.43526770842156,40.0
NB90,Khu vực cảng Cô Tô,2024-07-01,6.27,27.9,8.06,31.3,0.01,0.01,1.5,1.0,1.5,35.14808154949525,0.0015,0.0034,0.0001,0.0001,0.00015,0.0003,0.0132,0.0001,2319575,501050,0.0238228719908226,17.009643942773252,70.10730121223324
NB90,Khu vực cảng Cô Tô,2024-10-01,6.14,23.8,8.06,31.4,0.01,0.01,1.5,1.0,1.4,147.7657990800677,0.0015,0.0012,0.0001,0.0001,0.00015,0.0001,0.001,0.0003,2319575,501050,0.0562417245272936,53.56941290736655,164.83362605612666
NB91,"Khu vực Vụng cát 2, 3 - khu 4 thị trấn Cô Tô",2021-01-01,6.96,21.1,8.11,31.6,0.015,0.01,4.1,1.5,1.7,50.04466868811143,0.0005,0.0016,0.0001,0.00045,0.00045,0.00025,0.0162,0.0004,2317783,498813,0.0294298203667603,22.55713610436337,93.41495999747475
NB91,"Khu vực Vụng cát 2, 3 - khu 4 thị trấn Cô Tô",2021-04-01,7.12,27.9,8.08,31.5,0.015,0.01,3.7,1.5,1.8,93.18727792296288,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.0014,0.00045,2317783,498813,0.0426868255350501,37.065764333220486,134.42366710627363
